source_pkg,source_pkg_go_version,source_pkg_origin,source_func,source_func_name,source_func_signature,target_pkg,target_pkg_go_version,target_pkg_origin,target_func,target_func_name,target_func_signature
unknown,go1.25.0,stdlib,(go/types.Checker).recordTypes,recordTypes,func() bool,go/types,go1.25.0,stdlib,(*go/types.Info).recordTypes,recordTypes,func() bool
unknown,go1.25.0,stdlib,(*go/types.Func).setType,setType,func(typ go/types.Type),go/types,go1.25.0,stdlib,(*go/types.object).setType,setType,func(typ go/types.Type)
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",strings,go1.25.0,stdlib,strings.HasPrefix,HasPrefix,"func(s string, prefix string) bool"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",strings,go1.25.0,stdlib,strings.TrimPrefix,TrimPrefix,"func(s string, prefix string) string"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",os,go1.25.0,stdlib,os.Stat,Stat,"func(name string) (os.FileInfo, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",os,go1.25.0,stdlib,os.IsNotExist,IsNotExist,func(err error) bool
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",strings,go1.25.0,stdlib,strings.HasPrefix,HasPrefix,"func(s string, prefix string) bool"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",strings,go1.25.0,stdlib,strings.TrimSuffix,TrimSuffix,"func(s string, suffix string) string"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",path/filepath,go1.25.0,stdlib,path/filepath.Dir,Dir,func(path string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",path/filepath,go1.25.0,stdlib,path/filepath.Base,Base,func(path string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",os,go1.25.0,stdlib,os.Open,Open,"func(name string) (*os.File, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",os,go1.25.0,stdlib,(*os.File).Readdir,Readdir,"func(n int) ([]os.FileInfo, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",os,go1.25.0,stdlib,(*os.File).Close,Close,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",os,go1.25.0,stdlib,(*os.File).Close,Close,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",unknown,go1.25.0,stdlib,(io/fs.FileInfo).Name,Name,func() string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",strings,go1.25.0,stdlib,strings.HasPrefix,HasPrefix,"func(s string, prefix string) bool"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",unknown,go1.25.0,stdlib,(io/fs.FileInfo).Name,Name,func() string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",path/filepath,go1.25.0,stdlib,path/filepath.Join,Join,func(elem ...string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",unknown,go1.25.0,stdlib,(io/fs.FileInfo).Name,Name,func() string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.startShell$1,startShell$1,"func(line string, pos int, key rune) (newLine string, newPos int, ok bool)",unknown,go1.25.0,stdlib,(io/fs.FileInfo).Name,Name,func() string
unknown,go1.25.0,stdlib,(*go/types.Var).setScopePos,setScopePos,func(pos go/token.Pos),go/types,go1.25.0,stdlib,(*go/types.object).setScopePos,setScopePos,func(pos go/token.Pos)
unknown,go1.25.0,stdlib,(*go/types.Builtin).setOrder,setOrder,func(order uint32),go/types,go1.25.0,stdlib,(*go/types.object).setOrder,setOrder,func(order uint32)
unknown,go1.25.0,stdlib,(*github.com/charmbracelet/lipgloss.Style).UnsetBlink,UnsetBlink,func() github.com/charmbracelet/lipgloss.Style,github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).UnsetBlink,UnsetBlink,func() github.com/charmbracelet/lipgloss.Style
unknown,go1.25.0,stdlib,(*go/types.Builtin).Id,Id,func() string,go/types,go1.25.0,stdlib,(*go/types.object).Id,Id,func() string
unknown,go1.25.0,stdlib,(go/types.Checker).PkgNameOf,PkgNameOf,func(imp *go/ast.ImportSpec) *go/types.PkgName,go/types,go1.25.0,stdlib,(*go/types.Info).PkgNameOf,PkgNameOf,func(imp *go/ast.ImportSpec) *go/types.PkgName
sort,go1.25.0,stdlib,sort.SliceStable,SliceStable,"func(x any, less func(i int, j int) bool)",github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$6$1,init$6$1,"func(i int, j int) bool"
unknown,go1.25.0,stdlib,(*go/token.Token).IsKeyword,IsKeyword,func() bool,go/token,go1.25.0,stdlib,(go/token.Token).IsKeyword,IsKeyword,func() bool
unknown,go1.25.0,stdlib,(*github.com/muesli/termenv.Output).SetForegroundColor,SetForegroundColor,func(color github.com/muesli/termenv.Color),github.com/muesli/termenv,go1.17,github.com,(github.com/muesli/termenv.Output).SetForegroundColor,SetForegroundColor,func(color github.com/muesli/termenv.Color)
github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.GraphString,GraphString,func(g *golang.org/x/tools/go/callgraph.Graph) string,fmt,go1.25.0,stdlib,fmt.Fprintf,Fprintf,"func(w io.Writer, format string, a ...any) (n int, err error)"
github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.GraphString,GraphString,func(g *golang.org/x/tools/go/callgraph.Graph) string,bytes,go1.25.0,stdlib,(*bytes.Buffer).String,String,func() string
github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.GraphString,GraphString,func(g *golang.org/x/tools/go/callgraph.Graph) string,fmt,go1.25.0,stdlib,fmt.Fprintf,Fprintf,"func(w io.Writer, format string, a ...any) (n int, err error)"
github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.GraphString,GraphString,func(g *golang.org/x/tools/go/callgraph.Graph) string,fmt,go1.25.0,stdlib,fmt.Fprintf,Fprintf,"func(w io.Writer, format string, a ...any) (n int, err error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",strings,go1.25.0,stdlib,strings.HasPrefix,HasPrefix,"func(s string, prefix string) bool"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.cloneRepository,cloneRepository,"func(ctx context.Context, repoURL string) (string, string, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).Render,Render,func(strs ...string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).Render,Render,func(strs ...string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).Render,Render,func(strs ...string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",os,go1.25.0,stdlib,os.Stat,Stat,"func(name string) (os.FileInfo, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",os,go1.25.0,stdlib,os.IsNotExist,IsNotExist,func(err error) bool
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",fmt,go1.25.0,stdlib,fmt.Sprintf,Sprintf,"func(format string, a ...any) string"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",os,go1.25.0,stdlib,os.Environ,Environ,func() []string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",golang.org/x/tools/go/packages,go1.23.0,golang.org,golang.org/x/tools/go/packages.Load,Load,"func(cfg *golang.org/x/tools/go/packages.Config, patterns ...string) ([]*golang.org/x/tools/go/packages.Package, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",golang.org/x/tools/go/ssa/ssautil,go1.23.0,golang.org,golang.org/x/tools/go/ssa/ssautil.Packages,Packages,"func(initial []*golang.org/x/tools/go/packages.Package, mode golang.org/x/tools/go/ssa.BuilderMode) (*golang.org/x/tools/go/ssa.Program, []*golang.org/x/tools/go/ssa.Package)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",golang.org/x/tools/go/ssa,go1.23.0,golang.org,(*golang.org/x/tools/go/ssa.Program).Build,Build,func()
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",golang.org/x/tools/go/ssa,go1.23.0,golang.org,(*golang.org/x/tools/go/ssa.Package).Build,Build,func()
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",golang.org/x/tools/go/ssa/ssautil,go1.23.0,golang.org,golang.org/x/tools/go/ssa/ssautil.MainPackages,MainPackages,func(pkgs []*golang.org/x/tools/go/ssa.Package) []*golang.org/x/tools/go/ssa.Package
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",unknown,go1.25.0,stdlib,(golang.org/x/tools/go/ssa.Member).Object,Object,func() go/types.Object
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",unknown,go1.25.0,stdlib,(golang.org/x/tools/go/ssa.Member).Object,Object,func() go/types.Object
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",unknown,go1.25.0,stdlib,(go/types.Object).Name,Name,func() string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",unknown,go1.25.0,stdlib,(golang.org/x/tools/go/ssa.Member).Object,Object,func() go/types.Object
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",unknown,go1.25.0,stdlib,(go/types.Object).Name,Name,func() string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",golang.org/x/tools/go/ssa,go1.23.0,golang.org,(*golang.org/x/tools/go/ssa.Package).Func,Func,func(name string) (f *golang.org/x/tools/go/ssa.Function)
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/picatz/taint/callgraphutil,go1.24.4,github.com,github.com/picatz/taint/callgraphutil.NewGraph,NewGraph,"func(root *golang.org/x/tools/go/ssa.Function, srcFns ...*golang.org/x/tools/go/ssa.Function) (*golang.org/x/tools/go/callgraph.Graph, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).Flush,Flush,func() error
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",fmt,go1.25.0,stdlib,fmt.Sprintf,Sprintf,"func(format string, a ...any) string"
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",github.com/charmbracelet/lipgloss,go1.18,github.com,(github.com/charmbracelet/lipgloss.Style).Render,Render,func(strs ...string) string
github.com/picatz/taint/cmd/taint,go1.24.4,github.com,github.com/picatz/taint/cmd/taint.init$2,init$2,"func(ctx context.Context, bt *bufio.Writer, args []string, flags map[string]string) error",bufio,go1.25.0,stdlib,(*bufio.Writer).WriteString,WriteString,"func(s string) (int, error)"
